dates,AAPL,MSFT,AMZN,GOOG,FB,TSLA,GOOGL,NVDA,PYPL,ADBE,CMCSA,NFLX,INTC,CSCO,PEP,AVGO,TMUS,TXN,COST,QCOM,AMGN
12/08/2020,113.01,209.19,3162.24,1506.62,259.89,310.952,1507.24,457.61,191.32,445.36,43.34,475.47,49.19,48.1,137.8,333.64,115.25,138.64,336.76,115.79,241.72
13/08/2020,115.01,208.7,3161.02,1518.45,261.3,324.2,1516.65,457.72,193.07,450.02,43.39,481.33,48.56,42.72,138.1,329.42,115.37,137.15,335.7,113.41,240.46
14/08/2020,114.908,208.9,3148.02,1507.73,261.24,330.142,1504.63,462.56,191.46,447.6,43.77,482.68,48.89,42.5,137.56,327.82,115.49,137.35,336.28,113.74,239.71
15/08/2020,114.908,208.9,3148.02,1507.73,261.24,330.142,1504.63,462.56,191.46,447.6,43.77,482.68,48.89,42.5,137.56,327.82,115.49,137.35,336.28,113.74,239.71
16/08/2020,114.908,208.9,3148.02,1507.73,261.24,330.142,1504.63,462.56,191.46,447.6,43.77,482.68,48.89,42.5,137.56,327.82,115.49,137.35,336.28,113.74,239.71
17/08/2020,114.608,210.28,3182.41,1517.98,261.16,367.128,1516.24,493.48,196.29,451.58,43.53,482.35,48.93,42.09,137.92,330.32,116.87,138.28,339.96,112.18,243.01
18/08/2020,115.563,211.49,3312.49,1558.6,262.34,377.418,1555.78,490.43,194.57,463.51,43.54,491.87,48.65,41.98,138.11,328.64,116.02,139.31,340.75,112.03,241.5
19/08/2020,115.708,209.7,3260.48,1547.53,262.59,375.706,1544.61,485.54,192.44,462.01,43.32,484.53,48.33,41.87,136.45,329.21,115.14,138.48,340.9,111.04,240.49
20/08/2020,118.275,214.58,3297.37,1581.75,269.01,400.366,1576.25,485.64,198.18,478.48,43.27,497.9,49.17,42.31,136.72,328.83,115.4,138.57,340.87,110.66,238.73
21/08/2020,124.37,213.02,3284.72,1580.42,267.01,409.996,1575.57,507.34,196.79,473.22,43.07,492.31,49.28,42.25,136.46,330.02,115.01,140.33,344.61,113,237.64
22/08/2020,124.37,213.02,3284.72,1580.42,267.01,409.996,1575.57,507.34,196.79,473.22,43.07,492.31,49.28,42.25,136.46,330.02,115.01,140.33,344.61,113,237.64
23/08/2020,124.37,213.02,3284.72,1580.42,267.01,409.996,1575.57,507.34,196.79,473.22,43.07,492.31,49.28,42.25,136.46,330.02,115.01,140.33,344.61,113,237.64
24/08/2020,125.858,213.69,3307.46,1588.2,271.39,402.84,1585.15,508.81,198.88,476.3,43.8,488.81,49.14,42.18,137.64,334,115.26,141.02,344.13,115.91,235.57
25/08/2020,124.825,216.47,3346.49,1608.22,280.82,404.668,1605.85,510,201.67,484.43,43.41,490.58,49.43,41.96,137.3,336.14,115.41,141.66,344.71,115.95,248.22
26/08/2020,126.522,221.15,3441.85,1652.38,303.91,430.634,1644.13,510.92,203.48,528.49,44.2,547.53,49.55,42.25,138.47,339.67,116.19,142.45,344.27,116.04,250.18
27/08/2020,125.01,226.58,3400,1634.33,293.22,447.75,1628.52,505.13,204.34,510.32,44.54,526.27,49.4,42.29,138.4,339.14,115.24,141.49,346.36,116.02,252.81
28/08/2020,124.808,228.91,3401.8,1644.41,293.66,442.68,1639.43,525.91,204.48,516.44,44.56,523.89,50.43,42.2,139.94,344.82,116.26,143.49,348.37,118.2,253.12
29/08/2020,124.808,228.91,3401.8,1644.41,293.66,442.68,1639.43,525.91,204.48,516.44,44.56,523.89,50.43,42.2,139.94,344.82,116.26,143.49,348.37,118.2,253.12
30/08/2020,124.808,228.91,3401.8,1644.41,293.66,442.68,1639.43,525.91,204.48,516.44,44.56,523.89,50.43,42.2,139.94,344.82,116.26,143.49,348.37,118.2,253.12
31/08/2020,129.04,225.53,3450.96,1634.18,293.2,498.32,1629.53,534.98,204.14,513.39,44.81,529.56,50.95,42.22,140.06,347.15,116.68,142.15,347.66,119.1,253.32
01/09/2020,134.18,227.27,3499.12,1660.71,295.44,475.05,1655.08,552.84,208.93,527.95,45.05,556.55,50.79,42.03,139.19,359.54,116.9,144.96,351.38,122.01,250.86
02/09/2020,131.4,231.65,3531.45,1728.28,302.5,447.37,1717.39,573.86,210.82,533.8,45.17,552.84,52.25,42.42,143.29,375.01,118.88,147.64,358.86,123.18,258.12
03/09/2020,120.88,217.3,3368,1641.84,291.12,407,1629.51,520.62,204.99,507.8,44.44,525.75,50.39,40.95,139.37,352.09,114.84,141.67,348.3,116.43,247.91
04/09/2020,120.96,214.25,3294.62,1591.04,282.73,418.32,1581.21,504.9,191.84,491.94,44.43,516.05,50.08,40.82,138.76,362.95,114.29,140.47,346.57,115.97,248.4
05/09/2020,120.96,214.25,3294.62,1591.04,282.73,418.32,1581.21,504.9,191.84,491.94,44.43,516.05,50.08,40.82,138.76,362.95,114.29,140.47,346.57,115.97,248.4
06/09/2020,120.96,214.25,3294.62,1591.04,282.73,418.32,1581.21,504.9,191.84,491.94,44.43,516.05,50.08,40.82,138.76,362.95,114.29,140.47,346.57,115.97,248.4
07/09/2020,120.96,214.25,3294.62,1591.04,282.73,418.32,1581.21,504.9,191.84,491.94,44.43,516.05,50.08,40.82,138.76,362.95,114.29,140.47,346.57,115.97,248.4
08/09/2020,112.82,202.66,3149.84,1532.39,271.16,330.21,1523.6,476.52,185.95,462.13,43.81,507.02,48.91,40,135.55,350.54,111.57,136.04,338.86,109.77,241.18
09/09/2020,117.32,211.29,3268.61,1556.96,273.72,366.28,1547.23,508.6,194.6,479.46,44.6,500.19,49.62,40.13,137.11,360.03,113.2,139.68,346.43,114.02,245.57
10/09/2020,113.49,205.37,3175.11,1532.02,268.09,371.34,1526.05,492.47,190.09,476.26,44.02,480.67,48.96,39.57,134.76,357.08,111.72,137.19,339.53,112.44,240.64
11/09/2020,112,204.03,3116.22,1520.72,266.61,372.72,1515.76,486.58,184,471.35,44.67,482.03,49.28,39.88,135.81,359.7,111.58,136.37,339.13,113.42,243.21
12/09/2020,112,204.03,3116.22,1520.72,266.61,372.72,1515.76,486.58,184,471.35,44.67,482.03,49.28,39.88,135.81,359.7,111.58,136.37,339.13,113.42,243.21
13/09/2020,112,204.03,3116.22,1520.72,266.61,372.72,1515.76,486.58,184,471.35,44.67,482.03,49.28,39.88,135.81,359.7,111.58,136.37,339.13,113.42,243.21
14/09/2020,115.355,205.41,3102.97,1519.28,266.15,419.62,1508.83,514.89,186.96,485.91,45.27,476.26,49.41,40.37,136.67,362.2,112.27,138.53,342.92,113.46,246.75
15/09/2020,115.54,208.78,3156.13,1541.44,272.42,449.76,1535.12,519.64,186.02,497.67,46.46,495.99,50,40.6,135.62,366.91,115.93,140.64,343.91,116.58,248.35
16/09/2020,112.13,205.05,3078.1,1520.9,263.52,441.76,1512.09,500.58,180.91,476,46.81,483.86,50.37,40.42,134.98,367.04,113.76,139.68,343.73,114.56,247.76
17/09/2020,110.34,202.91,3008.73,1495.53,254.82,423.43,1487.04,498.54,175.79,474.3,45.58,470.2,50.32,40.37,133.2,365.92,111.91,140.4,338.88,114.88,248.08
18/09/2020,106.84,200.39,2954.91,1459.99,252.53,442.15,1451.09,487.57,176.07,467.55,45.26,469.96,49.89,39.81,131.47,359.73,110.72,138.66,335.96,110.69,247.72
19/09/2020,106.84,200.39,2954.91,1459.99,252.53,442.15,1451.09,487.57,176.07,467.55,45.26,469.96,49.89,39.81,131.47,359.73,110.72,138.66,335.96,110.69,247.72
20/09/2020,106.84,200.39,2954.91,1459.99,252.53,442.15,1451.09,487.57,176.07,467.55,45.26,469.96,49.89,39.81,131.47,359.73,110.72,138.66,335.96,110.69,247.72
21/09/2020,110.08,202.54,2960.47,1431.16,248.15,449.39,1430.14,500.69,183.21,475.64,44.68,487.35,49.72,39.04,131.24,351.79,110.57,136.98,339.57,111.92,243.19
22/09/2020,111.81,207.42,3128.99,1465.46,254.75,424.23,1459.82,505.51,187.78,486.78,46.19,491.17,49.95,39.32,132.15,361.59,112.39,138.65,344.45,113.82,247.5
23/09/2020,107.12,200.59,2999.86,1415.21,249.02,380.36,1409.39,484.95,181.61,470.39,45.36,470.61,48.82,38.28,131,351.59,109,135.16,344.63,110.57,242.59
24/09/2020,108.22,203.19,3019.79,1428.29,249.53,387.79,1422.86,493.92,182.19,467.67,45.7,473.08,49.16,37.85,131.58,352.52,110.55,136.69,347,112.19,240.32
25/09/2020,112.28,207.82,3095.13,1444.96,254.82,407.34,1439.06,514.95,187.25,479.78,46.15,482.88,49.94,38.45,133.55,356.8,112.02,138.32,342.58,114.5,243.82
26/09/2020,112.28,207.82,3095.13,1444.96,254.82,407.34,1439.06,514.95,187.25,479.78,46.15,482.88,49.94,38.45,133.55,356.8,112.02,138.32,342.58,114.5,243.82
27/09/2020,112.28,207.82,3095.13,1444.96,254.82,407.34,1439.06,514.95,187.25,479.78,46.15,482.88,49.94,38.45,133.55,356.8,112.02,138.32,342.58,114.5,243.82
28/09/2020,114.96,209.44,3174.05,1464.52,256.82,421.2,1458.66,521.4,192.02,488.51,46.76,490.65,51.43,39.13,137.97,367.3,114.24,141.94,349.62,118.47,247.03
29/09/2020,114.09,207.26,3144.88,1469.33,261.79,419.07,1466.02,529.03,194.5,489.33,46.2,493.48,51.19,39.06,137.16,364.26,113.52,141.5,352.14,117.38,248.3
30/09/2020,115.81,210.33,3148.73,1469.6,261.9,429.01,1465.6,541.22,197.03,490.43,46.26,500.03,51.78,39.39,138.6,364.32,114.36,142.79,355,117.68,254.16
01/10/2020,116.79,212.46,3221.26,1490.09,266.63,448.16,1487.9,544.58,196.94,499.51,46.44,527.51,52.24,38.8,140.8,368.6,115.73,144.91,358.46,119.52,255.39
02/10/2020,113.02,206.19,3125,1458.42,259.94,415.09,1455.6,522.49,191.91,478.99,45.15,503.06,51.01,38.27,138.06,356.83,113.41,141.09,355.01,115.47,245.41
03/10/2020,113.02,206.19,3125,1458.42,259.94,415.09,1455.6,522.49,191.91,478.99,45.15,503.06,51.01,38.27,138.06,356.83,113.41,141.09,355.01,115.47,245.41
04/10/2020,113.02,206.19,3125,1458.42,259.94,415.09,1455.6,522.49,191.91,478.99,45.15,503.06,51.01,38.27,138.06,356.83,113.41,141.09,355.01,115.47,245.41
05/10/2020,116.5,210.38,3199.2,1486.02,264.65,425.68,1482.83,545.7,196.85,486.47,45.81,520.65,51.69,38.57,137.93,366.1,114.8,144.08,358.58,120.52,256.01
06/10/2020,113.16,205.91,3099.96,1453.44,258.66,413.98,1451.02,549.46,191.66,478.98,44.51,505.87,51.37,38.57,135.7,363.98,112.45,143.85,358.35,119.54,252.69
07/10/2020,115.08,209.83,3195.69,1460.29,258.12,425.3,1459.14,558.56,194.61,493.15,44.96,534.66,52.67,39.4,137.01,366.74,114.22,146.75,363.02,123.03,257.67
08/10/2020,114.97,210.58,3190.55,1485.93,263.76,425.92,1483.43,553.55,193.06,490.84,45.3,531.79,53.37,39.79,137.85,373.33,115.49,148.06,365.09,122.34,240.09
09/10/2020,116.97,215.81,3286.65,1515.22,264.45,434,1510.45,550.51,197.27,502.16,44.85,539.44,52.82,39.85,138.44,376.7,117.23,150.91,369.46,124.87,236.7
10/10/2020,116.97,215.81,3286.65,1515.22,264.45,434,1510.45,550.51,197.27,502.16,44.85,539.44,52.82,39.85,138.44,376.7,117.23,150.91,369.46,124.87,236.7
11/10/2020,116.97,215.81,3286.65,1515.22,264.45,434,1510.45,550.51,197.27,502.16,44.85,539.44,52.82,39.85,138.44,376.7,117.23,150.91,369.46,124.87,236.7
12/10/2020,124.4,221.4,3442.93,1569.15,275.75,442.3,1564.59,569.04,201.51,510.89,45.99,539.81,53.88,40.36,142.13,382.43,120.07,154.9,376.48,126.69,239.51
13/10/2020,121.1,222.86,3443.63,1571.68,276.14,446.65,1567.07,569.93,207.74,514.31,45.89,554.09,53.83,39.81,143.54,381.49,121.57,154.49,380.68,127.46,239.34
14/10/2020,121.19,220.86,3363.71,1568.08,271.82,461.3,1563.44,563.81,203.6,506.31,45.28,541.45,53.55,39.89,142.52,380.3,116.67,152.77,378.34,129.88,237.65
15/10/2020,120.71,219.66,3338.65,1559.13,266.72,448.88,1555.47,558.8,203.14,501.15,45.11,541.94,53.85,39.97,141.43,379.93,115.3,152.55,376.58,128.58,235.01
16/10/2020,119.02,219.66,3272.71,1573.01,265.93,439.67,1567.7,552.46,204.45,502.82,45.56,530.79,54.16,40.16,141.73,378.65,114.96,153.12,381.54,129.03,235.72
17/10/2020,119.02,219.66,3272.71,1573.01,265.93,439.67,1567.7,552.46,204.45,502.82,45.56,530.79,54.16,40.16,141.73,378.65,114.96,153.12,381.54,129.03,235.72
18/10/2020,119.02,219.66,3272.71,1573.01,265.93,439.67,1567.7,552.46,204.45,502.82,45.56,530.79,54.16,40.16,141.73,378.65,114.96,153.12,381.54,129.03,235.72
19/10/2020,115.98,214.22,3207.21,1534.61,261.4,430.83,1529.95,539.91,200.06,495.2,44.33,530.72,54.58,39.3,139.68,375.77,112.75,150.76,375.56,128.42,230.71
20/10/2020,117.51,214.65,3217.01,1555.93,267.56,421.94,1551.08,545.82,201.96,494.58,44.27,525.42,53.43,39.2,139.71,376.99,113.07,150.83,378.31,128.3,231.1
21/10/2020,116.87,214.8,3184.94,1593.31,278.73,422.64,1585.99,540.99,213.07,495.96,44.52,489.05,53.5,39.06,139.6,372.05,112.42,146.13,377.82,128.55,228.97
22/10/2020,115.75,214.89,3176.4,1615.33,278.12,425.79,1606.66,534.44,203.93,483.6,45.11,485.23,53.9,38.82,139.61,373.37,111.64,148.22,375.75,128.38,227.98
23/10/2020,115.04,216.23,3204.4,1641,284.79,420.63,1632.98,543.61,203.04,488.5,45.06,488.28,48.2,38.82,139.56,372.72,112.38,149.96,374.6,128.88,227.16
24/10/2020,115.04,216.23,3204.4,1641,284.79,420.63,1632.98,543.61,203.04,488.5,45.06,488.28,48.2,38.82,139.56,372.72,112.38,149.96,374.6,128.88,227.16
25/10/2020,115.04,216.23,3204.4,1641,284.79,420.63,1632.98,543.61,203.04,488.5,45.06,488.28,48.2,38.82,139.56,372.72,112.38,149.96,374.6,128.88,227.16
26/10/2020,115.05,210.08,3207.04,1590.45,277.11,420.28,1584.29,525.65,197.22,475.2,43.77,488.24,46.72,37.67,138.06,363.04,111.78,145.95,370.71,126.2,224.89
27/10/2020,116.6,213.25,3286.33,1604.26,283.29,424.68,1598.88,535.87,200.43,478.56,43.44,488.93,45.64,36.87,139.12,359.6,112.82,147.12,372.72,125.91,223.46
28/10/2020,111.2,202.68,3162.78,1516.62,267.67,406.02,1510.8,505.08,192.31,456.97,41.98,486.24,44.25,35.71,134.17,347.21,109.8,143,364.96,121.58,216.38
29/10/2020,115.32,204.72,3211.01,1567.24,280.83,410.83,1556.88,520.96,195.04,461.11,43.06,504.21,44.11,35.69,133.99,355.01,109.51,146.19,364.86,126.44,217.82
30/10/2020,108.86,202.47,3036.15,1621.01,263.11,388.04,1616.11,501.36,186.13,447.1,42.24,475.74,44.28,35.9,133.29,349.63,109.57,144.59,357.62,123.36,216.94
31/10/2020,108.86,202.47,3036.15,1621.01,263.11,388.04,1616.11,501.36,186.13,447.1,42.24,475.74,44.28,35.9,133.29,349.63,109.57,144.59,357.62,123.36,216.94
01/11/2020,108.86,202.47,3036.15,1621.01,263.11,388.04,1616.11,501.36,186.13,447.1,42.24,475.74,44.28,35.9,133.29,349.63,109.57,144.59,357.62,123.36,216.94
02/11/2020,108.77,202.33,3004.48,1626.03,261.36,400.51,1624.32,503.23,187.76,444.94,41.4,484.12,44.46,35.9,135.15,351.25,110.39,145.6,364.39,123.97,220.21
03/11/2020,110.44,206.43,3048.41,1650.21,265.3,423.9,1645.66,520.78,179.81,454.02,42.62,487.22,44.85,36.68,137.04,353.76,111.12,147.3,371.96,125.45,220.06
04/11/2020,114.95,216.39,3241.16,1749.13,287.38,420.98,1745.85,551.77,194.29,487.23,43.7,496.95,45.7,36.57,137.86,364.63,116.02,152.03,376.17,128.97,230.33
05/11/2020,119.03,223.29,3322,1763.37,294.68,438.09,1762.5,566.4,204.56,496.47,44.35,513.76,45.68,37.23,138.05,380.87,117.26,155.56,385.23,145.41,231.97
06/11/2020,118.69,223.72,3311.37,1761.75,293.41,429.95,1759.73,582.48,202.73,494.63,44.53,514.73,45.39,37.53,138.38,380.62,123.56,157.74,385.66,145.01,231.67
07/11/2020,118.69,223.72,3311.37,1761.75,293.41,429.95,1759.73,582.48,202.73,494.63,44.53,514.73,45.39,37.53,138.38,380.62,123.56,157.74,385.66,145.01,231.67
08/11/2020,118.69,223.72,3311.37,1761.75,293.41,429.95,1759.73,582.48,202.73,494.63,44.53,514.73,45.39,37.53,138.38,380.62,123.56,157.74,385.66,145.01,231.67
09/11/2020,116.32,218.39,3143.74,1763,278.77,421.26,1761.42,545.23,184.72,471.14,47.18,470.5,45.6,38.2,138.45,375.54,122.78,156.22,365,142.61,235
10/11/2020,115.97,211.01,3035.02,1740.39,272.43,410.36,1737.72,510.8,183.36,452,47.77,480.24,45.44,38.72,141.72,363.13,121.72,151.49,366.62,140.11,241.6
11/11/2020,119.49,216.55,3137.39,1752.71,276.48,417.13,1747.23,536.72,192.34,467.75,47.67,490.76,46.35,39.33,143.9,375.92,125.15,155.7,372.92,147.69,240.69
12/11/2020,119.21,215.44,3110.28,1749.84,275.08,411.76,1742.82,538.27,189.1,462.58,47.98,486.77,44.95,38.67,143.84,370.2,126.81,154.5,375.71,143.91,237.14
13/11/2020,119.26,216.51,3128.81,1777.02,276.95,408.5,1772.26,531.88,188.62,469.34,49,482.84,45.46,41.4,144.71,373.5,128.23,156.65,378.84,144.26,237.36
14/11/2020,119.26,216.51,3128.81,1777.02,276.95,408.5,1772.26,531.88,188.62,469.34,49,482.84,45.46,41.4,144.71,373.5,128.23,156.65,378.84,144.26,237.36
15/11/2020,119.26,216.51,3128.81,1777.02,276.95,408.5,1772.26,531.88,188.62,469.34,49,482.84,45.46,41.4,144.71,373.5,128.23,156.65,378.84,144.26,237.36
16/11/2020,120.3,217.23,3131.06,1781.38,278.96,408.09,1774.03,540.61,191.94,460.95,49.54,479.1,46.19,42.54,145.76,380.81,128.65,158.31,379.79,149.07,236.66
17/11/2020,119.39,214.46,3135.66,1770.15,275,441.61,1761.66,536.89,192.3,467.95,49.78,480.63,45.53,41.88,145.24,380.6,129,155.5,381.92,148.74,232.44
18/11/2020,118.03,211.08,3105.46,1746.78,271.97,486.64,1740.64,537.15,190.12,459.47,49.14,481.79,45.06,41.32,143.38,380.62,127.85,153.55,382.23,147.05,227.76
19/11/2020,118.64,212.42,3117.02,1763.92,272.94,499.27,1758.57,537.61,190.9,466.41,49.48,484.67,45.62,41.17,143.32,384.33,129.19,157.27,383.54,147.53,224.67
20/11/2020,117.34,210.39,3099.4,1742.19,269.7,489.61,1736.38,523.51,192.67,462.92,49.17,488.24,45.39,40.97,143.42,383.33,129.68,156.82,381.12,146.03,223.17
21/11/2020,117.34,210.39,3099.4,1742.19,269.7,489.61,1736.38,523.51,192.67,462.92,49.17,488.24,45.39,40.97,143.42,383.33,129.68,156.82,381.12,146.03,223.17
